Domain,Temperature,MAE,RMSE,Pearson,Spearman,HelixContentError
1dh3A00,413,0.1232231404958677,0.1451981986960686,0.4553312695388312,0.3293872963492669,0.1227272727272727
1dh3A00,450,0.1287714779934653,0.1439128478292258,0.8435036094145658,0.8344937442610681,0.1287714779934652
1dkiA02,320,0.0802004876349704,0.1705077506756537,0.914763932185009,0.8067445878338687,0.0326631835597352
1dkiA02,348,0.102346305782807,0.1650508455091879,0.918769277394982,0.8219011966984812,0.0292449405747975
1dkiA02,379,0.1562051549982584,0.1990150008708301,0.8931717185174266,0.7801467500758411,0.0018411006617903
1dkiA02,413,0.1268022291884361,0.1627878523338999,0.816619846149577,0.803633540200452,0.004920654824103
1dkiA02,450,0.1007556252176941,0.1192355503002077,0.7681430325808316,0.8257367041532698,0.1002288401253918
1dl5A01,320,0.0649663299663299,0.1232075655616254,0.9556230727472071,0.8769020149020196,0.0059396452083018
1dl5A01,348,0.0775861601085481,0.1357533861447124,0.9452289374104184,0.897054881381001,0.019253178551686
1dl5A01,379,0.092727976280215,0.1472799691919545,0.9317040010526924,0.8890960908869351,0.0044182119704507
1dl5A01,413,0.0986296296296296,0.1450559325795958,0.9351176191369868,0.9034997326790498,0.0002183526810392
1dl5A01,450,0.1341310116086235,0.2010809912178543,0.9001122904014875,0.8716847141110405,0.0443719282375998
1dpgA02,320,0.0882727090275069,0.1464967928179146,0.9113612410926142,0.9020321206790944,0.0247327926666378
1dpgA02,348,0.1080138416060746,0.1772238937291728,0.8676065330950825,0.862646443397946,0.0071956737976155
1dpgA02,379,0.1133302377276186,0.1822789141028496,0.8330342667576908,0.8054314027692818,0.0149084301714692
1dpgA02,413,0.1334436598999706,0.2076949335013341,0.7391602098288942,0.7520629307136892,0.0333406884377758
1dpgA02,450,0.1073109738158281,0.1541880157735664,0.6922582754413857,0.7607829587819118,0.0141688731979994
1dy2A00,320,0.0640852573352573,0.1634299611728469,0.8353399259204968,0.7499859153491235,0.0354518999518999
1dy2A00,348,0.0625574795574795,0.1430863834307669,0.8670332046300819,0.7185169197320477,0.0347273929773929
1dy2A00,379,0.063879438989195,0.1297416972464538,0.8821553923134209,0.7717858907433612,0.02139602763993
1dy2A00,413,0.064064935064935,0.1013418646674938,0.930007858180368,0.7625146880700966,0.0189686147186147
1dy2A00,450,0.1033736772486772,0.1362845577118117,0.8644996770530708,0.766118258533872,0.0485588624338624
1e0bA00,320,0.0694121543301871,0.1227971941029283,0.929445104480392,0.8170137440284864,0.0013108130485179
1e0bA00,348,0.0678198261686633,0.1211808817632348,0.9282630875898322,0.901808625114653,0.0170593737604794
1e0bA00,379,0.0568401580204859,0.0849593074491046,0.9423941659428908,0.75197093316925,0.0345127014541534
1e0bA00,413,0.0852667660208643,0.1141835492644152,0.8464219984529812,0.8554951923983981,0.0825742672627918
1e0bA00,450,0.1245543964232489,0.1596110497895468,0.7244353244923377,0.6488534998644779,0.1175678092399403
1eakA01,320,0.0920798460798461,0.1397123942955029,0.9509179249223512,0.9398006849467996,0.0081798941798941
1eakA01,348,0.098758377425044,0.1473679455833579,0.9339569402692782,0.925122102059265,0.0012486772486772
1eakA01,379,0.0803701802073895,0.1167873278440106,0.9378336214053477,0.9542198614081532,0.0235797584557274
